2025-06-04 09:32:52,563 - WARNING - Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
2025-06-04 09:32:54,608 - INFO - EasyOCR inicializado. Tentando usar GPU.
2025-06-04 09:32:54,608 - INFO - PyTorch detectou MKL (otimização para CPU Intel).
2025-06-04 09:32:54,609 - INFO - Iniciando a busca otimizada de documentos...
2025-06-04 09:32:54,741 - INFO - 🔍 Total de PDFs a processar: 6245
2025-06-04 09:32:54,741 - INFO - Usando 4 threads para processamento (o OCR pode usar GPU em paralelo).
2025-06-04 09:41:46,378 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8295.pdf
2025-06-04 09:41:53,869 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTEIRA DE TRABALHO E PREVIDENCIA SOCIAL-1110241-LOURIVAL RIBEIRO COSTA-8240.pdf
2025-06-04 09:41:54,464 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTEIRA DE TRABALHO E PREVIDENCIA SOCIAL-1110241-LOURIVAL RIBEIRO COSTA-8243.pdf
2025-06-04 09:42:17,902 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTEIRA DE TRABALHO E PREVIDENCIA SOCIAL-1110241-LOURIVAL RIBEIRO COSTA-8245.pdf
2025-06-04 09:42:49,423 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTEIRA DE TRABALHO E PREVIDENCIA SOCIAL-1110241-LOURIVAL RIBEIRO COSTA-8289.pdf
2025-06-04 09:43:04,636 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DECLARACAO DE ENCARGOS DE FAMILIA PARA IRRF-1110241-LOURIVAL RIBEIRO COSTA-8283.pdf
2025-06-04 09:43:10,530 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE CASAMENTO-1110241-LOURIVAL RIBEIRO COSTA-8260.pdf
2025-06-04 09:43:18,735 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE NASCIMENTO (DEPENDETES)-1110241-LOURIVAL RIBEIRO COSTA-8247.pdf
2025-06-04 09:43:41,791 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE NASCIMENTO (DEPENDETES)-1110241-LOURIVAL RIBEIRO COSTA-8250.pdf
2025-06-04 09:43:44,266 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE NASCIMENTO (DEPENDETES)-1110241-LOURIVAL RIBEIRO COSTA-8254.pdf
2025-06-04 09:44:08,616 - INFO - Progresso: 60/6245 PDFs processados. Último: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE NASCIMENTO (DEPENDETES)-1110241-LOURIVAL RIBEIRO COSTA-8247.pdf - Não encontrado
2025-06-04 09:44:08,971 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - CERTIDAO DE NASCIMENTO (DEPENDETES)-1110241-LOURIVAL RIBEIRO COSTA-8257.pdf
2025-06-04 09:44:57,613 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - COMPROVANTE DE ENDERECO COM CEP-1110241-LOURIVAL RIBEIRO COSTA-8248.pdf
2025-06-04 09:45:24,419 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - DOCUMENTOS PESSOAIS - RG (REGISTRO GERAL)-1110241-LOURIVAL RIBEIRO COSTA-8239.pdf
2025-06-04 09:45:56,047 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - FICHA DE REGISTRO DE EMPREGADO-1110241-LOURIVAL RIBEIRO COSTA-8294.pdf
2025-06-04 09:46:33,127 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - KIT MENSAL-1110241-LOURIVAL RIBEIRO COSTA-8296.pdf
2025-06-04 09:46:43,385 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - KIT MENSAL-1110241-LOURIVAL RIBEIRO COSTA-8300.pdf
2025-06-04 09:47:44,808 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8211.pdf
2025-06-04 09:47:57,868 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8212.pdf
2025-06-04 09:47:59,073 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8214.pdf
2025-06-04 09:48:13,920 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8216.pdf
2025-06-04 09:48:22,509 - INFO - Progresso: 70/6245 PDFs processados. Último: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8216.pdf - Não encontrado
2025-06-04 09:48:22,543 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8217.pdf
2025-06-04 09:48:42,932 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8219.pdf
2025-06-04 09:48:51,580 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8221.pdf
2025-06-04 09:48:59,173 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8223.pdf
2025-06-04 09:49:21,089 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - PRONTUARIO MEDICO-1110241-LOURIVAL RIBEIRO COSTA-8225.pdf
